r,t,y,AnnualVariableOperatingCost
RE1,PHL_TRA_CAR_H2,2044,0.0
RE1,PHL_TRA_CAR_H2,2045,0.0
RE1,PHL_TRA_CAR_H2,2046,0.0
RE1,PHL_TRA_CAR_H2,2047,0.0
RE1,PHL_TRA_CAR_H2,2048,0.0
RE1,PHL_TRA_CAR_H2,2049,0.0
RE1,PHL_TRA_CAR_H2,2050,0.0
RE1,PHL_TRA_CAR_H2,2051,0.0
RE1,PHL_TRA_CAR_H2,2052,0.0
RE1,PHL_TRA_CAR_H2,2053,0.0
RE1,PHL_TRA_CAR_PHEV,2020,0.0
RE1,PHL_TRA_CAR_PHEV,2021,0.0
RE1,PHL_TRA_CAR_PHEV,2022,0.0
RE1,PHL_TRA_CAR_PHEV,2023,0.0
RE1,PHL_TRA_CAR_PHEV,2024,0.0
RE1,PHL_TRA_CAR_PHEV,2025,0.0
RE1,PHL_TRA_CAR_PHEV,2026,0.0
RE1,PHL_TRA_CAR_PHEV,2027,0.0
RE1,PHL_TRA_CAR_PHEV,2028,0.0
RE1,PHL_TRA_CAR_PHEV,2029,0.0
RE1,PHL_TRA_CAR_PHEV,2030,0.0
RE1,PHL_TRA_CAR_PHEV,2031,0.0
RE1,PHL_TRA_CAR_PHEV,2032,0.0
RE1,PHL_TRA_CAR_PHEV,2033,0.0
RE1,PHL_TRA_CAR_PHEV,2034,0.0
RE1,PHL_TRA_CAR_PHEV,2035,0.0
RE1,PHL_TRA_CAR_PHEV,2036,0.0
RE1,PHL_TRA_CAR_PHEV,2037,0.0
RE1,PHL_TRA_CAR_PHEV,2038,0.0
RE1,PHL_TRA_CAR_PHEV,2039,0.0
RE1,PHL_TRA_CAR_PHEV,2040,0.0
RE1,PHL_TRA_CAR_PHEV,2041,0.0
RE1,PHL_TRA_CAR_PHEV,2042,0.0
RE1,PHL_TRA_CAR_PHEV,2043,0.0
RE1,PHL_TRA_CAR_PHEV,2044,0.0
RE1,PHL_TRA_CAR_PHEV,2045,0.0
RE1,PHL_TRA_CAR_PHEV,2046,0.0
RE1,PHL_TRA_CAR_PHEV,2047,0.0
RE1,PHL_TRA_CAR_PHEV,2048,0.0
RE1,PHL_TRA_CAR_PHEV,2049,0.0
RE1,PHL_TRA_CAR_PHEV,2050,0.0
RE1,PHL_TRA_CAR_PHEV,2051,0.0
RE1,PHL_TRA_CAR_PHEV,2052,0.0
RE1,PHL_TRA_CAR_PHEV,2053,0.0
RE1,PHL_TRA_CAR_NG,2020,0.0
RE1,PHL_TRA_CAR_NG,2021,0.0
RE1,PHL_TRA_CAR_NG,2022,0.0
RE1,PHL_TRA_CAR_NG,2023,0.0
RE1,PHL_TRA_CAR_NG,2024,0.0
RE1,PHL_TRA_CAR_NG,2025,0.0
RE1,PHL_TRA_CAR_NG,2026,0.0
RE1,PHL_TRA_CAR_NG,2027,0.0
RE1,PHL_TRA_CAR_NG,2028,0.0
RE1,PHL_TRA_CAR_NG,2029,0.0
RE1,PHL_TRA_CAR_NG,2030,0.0
RE1,PHL_TRA_CAR_NG,2031,0.0
RE1,PHL_TRA_CAR_NG,2032,0.0
RE1,PHL_TRA_CAR_NG,2033,0.0
RE1,PHL_TRA_CAR_NG,2034,0.0
RE1,PHL_TRA_CAR_NG,2035,0.0
RE1,PHL_TRA_CAR_NG,2036,0.0
RE1,PHL_TRA_CAR_NG,2037,0.0
RE1,PHL_TRA_CAR_NG,2038,0.0
RE1,PHL_TRA_CAR_NG,2039,0.0
RE1,PHL_TRA_CAR_NG,2040,0.0
RE1,PHL_TRA_CAR_NG,2041,0.0
RE1,PHL_TRA_CAR_NG,2042,0.0
RE1,PHL_TRA_CAR_NG,2043,0.0
RE1,PHL_TRA_CAR_NG,2044,0.0
RE1,PHL_TRA_CAR_NG,2045,0.0
RE1,PHL_TRA_CAR_NG,2046,-0.0
RE1,PHL_TRA_CAR_NG,2047,0.0
RE1,PHL_TRA_CAR_NG,2048,0.0
RE1,PHL_TRA_CAR_NG,2049,0.0
RE1,PHL_TRA_CAR_NG,2050,0.0
RE1,PHL_TRA_CAR_NG,2051,0.0
RE1,PHL_TRA_CAR_NG,2052,0.0
RE1,PHL_TRA_CAR_NG,2053,0.0
RE1,PHL_TRA_CAR_LIQ,2020,0.0052
RE1,PHL_TRA_CAR_LIQ,2021,0.0055
RE1,PHL_TRA_CAR_LIQ,2022,0.0057
RE1,PHL_TRA_CAR_LIQ,2023,0.006
RE1,PHL_TRA_CAR_LIQ,2024,0.0062
RE1,PHL_TRA_CAR_LIQ,2025,0.0065
RE1,PHL_TRA_CAR_LIQ,2026,0.0068
RE1,PHL_TRA_CAR_LIQ,2027,0.007
RE1,PHL_TRA_CAR_LIQ,2028,0.0073
RE1,PHL_TRA_CAR_LIQ,2029,0.0076
RE1,PHL_TRA_CAR_LIQ,2030,0.0078
RE1,PHL_TRA_CAR_LIQ,2031,0.0081
RE1,PHL_TRA_CAR_LIQ,2032,0.0083
RE1,PHL_TRA_CAR_LIQ,2033,0.0086
RE1,PHL_TRA_CAR_LIQ,2034,0.0089
RE1,PHL_TRA_CAR_LIQ,2035,0.0091
RE1,PHL_TRA_CAR_LIQ,2036,0.0094
RE1,PHL_TRA_CAR_LIQ,2037,0.0097
RE1,PHL_TRA_CAR_LIQ,2038,0.0099
RE1,PHL_TRA_CAR_LIQ,2039,0.0102
RE1,PHL_TRA_CAR_LIQ,2040,0.0104
RE1,PHL_TRA_CAR_LIQ,2041,0.0107
RE1,PHL_TRA_CAR_LIQ,2042,0.0109
RE1,PHL_TRA_CAR_LIQ,2043,0.0111
RE1,PHL_TRA_CAR_LIQ,2044,0.0113
RE1,PHL_TRA_CAR_LIQ,2045,0.0116
RE1,PHL_TRA_CAR_LIQ,2046,0.0118
RE1,PHL_TRA_CAR_LIQ,2047,0.0119
RE1,PHL_TRA_CAR_LIQ,2048,0.0121
RE1,PHL_TRA_CAR_LIQ,2049,0.0123
RE1,PHL_TRA_CAR_LIQ,2050,0.0122
RE1,PHL_TRA_CAR_LIQ,2051,0.0121
RE1,PHL_TRA_CAR_LIQ,2052,0.0119
RE1,PHL_TRA_CAR_LIQ,2053,0.011
RE1,PHL_TRA_CAR_ELE,2020,0.0
RE1,PHL_TRA_CAR_ELE,2021,0.0
RE1,PHL_TRA_CAR_ELE,2022,0.0
RE1,PHL_TRA_CAR_ELE,2023,0.0
RE1,PHL_TRA_CAR_ELE,2024,0.0
RE1,PHL_TRA_CAR_ELE,2025,0.0
RE1,PHL_TRA_CAR_ELE,2026,0.0
RE1,PHL_TRA_CAR_ELE,2027,0.0
RE1,PHL_TRA_CAR_ELE,2028,0.0
RE1,PHL_TRA_CAR_ELE,2029,0.0
RE1,PHL_TRA_CAR_ELE,2030,0.0
RE1,PHL_TRA_CAR_ELE,2031,0.0
RE1,PHL_TRA_CAR_ELE,2032,0.0
RE1,PHL_TRA_CAR_ELE,2033,0.0
RE1,PHL_TRA_CAR_ELE,2034,0.0
RE1,PHL_TRA_CAR_ELE,2035,0.0
RE1,PHL_TRA_CAR_ELE,2036,0.0
RE1,PHL_TRA_CAR_ELE,2037,0.0
RE1,PHL_TRA_CAR_ELE,2038,0.0
RE1,PHL_TRA_CAR_ELE,2039,0.0
RE1,PHL_TRA_CAR_ELE,2040,0.0
RE1,PHL_TRA_CAR_ELE,2041,0.0
RE1,PHL_TRA_CAR_ELE,2042,0.0
RE1,PHL_TRA_CAR_ELE,2043,0.0
RE1,PHL_TRA_CAR_ELE,2044,0.0
RE1,PHL_TRA_CAR_ELE,2045,0.0
RE1,PHL_TRA_CAR_ELE,2046,0.0
RE1,PHL_TRA_CAR_ELE,2047,0.0
RE1,PHL_TRA_CAR_ELE,2048,0.0
RE1,PHL_TRA_CAR_ELE,2049,0.0
RE1,PHL_TRA_CAR_ELE,2050,0.0003
RE1,PHL_TRA_CAR_ELE,2051,0.0006
RE1,PHL_TRA_CAR_ELE,2052,0.0009
RE1,PHL_TRA_CAR_ELE,2053,0.0019
RE1,PHL_TRA_23WHEEL_NG,2020,0.0
RE1,PHL_TRA_23WHEEL_NG,2021,0.0
RE1,PHL_TRA_23WHEEL_NG,2022,0.0
RE1,PHL_TRA_23WHEEL_NG,2023,0.0
RE1,PHL_TRA_23WHEEL_NG,2024,0.0
RE1,PHL_TRA_23WHEEL_NG,2025,0.0
RE1,PHL_TRA_23WHEEL_NG,2026,0.0
RE1,PHL_TRA_23WHEEL_NG,2027,0.0
RE1,PHL_TRA_23WHEEL_NG,2028,0.0
RE1,PHL_TRA_23WHEEL_NG,2029,0.0
RE1,PHL_TRA_23WHEEL_NG,2030,0.0
RE1,PHL_TRA_23WHEEL_NG,2031,0.0
RE1,PHL_TRA_23WHEEL_NG,2032,0.0
RE1,PHL_TRA_23WHEEL_NG,2033,0.0
RE1,PHL_TRA_23WHEEL_NG,2034,0.0
RE1,PHL_TRA_23WHEEL_NG,2035,0.0
RE1,PHL_TRA_23WHEEL_NG,2036,0.0
RE1,PHL_TRA_23WHEEL_NG,2037,0.0
RE1,PHL_TRA_23WHEEL_NG,2038,0.0
RE1,PHL_TRA_23WHEEL_NG,2039,0.0
RE1,PHL_TRA_23WHEEL_NG,2040,0.0
RE1,PHL_TRA_23WHEEL_NG,2041,0.0
RE1,PHL_TRA_23WHEEL_NG,2042,0.0
RE1,PHL_TRA_23WHEEL_NG,2043,0.0
RE1,PHL_TRA_23WHEEL_NG,2044,0.0
RE1,PHL_TRA_23WHEEL_NG,2045,0.0
RE1,PHL_TRA_23WHEEL_NG,2046,0.0
RE1,PHL_TRA_23WHEEL_NG,2047,0.0
RE1,PHL_TRA_23WHEEL_NG,2048,0.0
RE1,PHL_TRA_23WHEEL_NG,2049,0.0
RE1,PHL_TRA_23WHEEL_NG,2050,0.0
RE1,PHL_TRA_23WHEEL_NG,2051,0.0
RE1,PHL_TRA_23WHEEL_NG,2052,0.0
RE1,PHL_TRA_23WHEEL_NG,2053,0.0
RE1,PHL_TRA_23WHEEL_LIQ,2020,0.0258
RE1,PHL_TRA_23WHEEL_LIQ,2021,0.0262
RE1,PHL_TRA_23WHEEL_LIQ,2022,0.0265
RE1,PHL_TRA_23WHEEL_LIQ,2023,0.0269
RE1,PHL_TRA_23WHEEL_LIQ,2024,0.0273
RE1,PHL_TRA_23WHEEL_LIQ,2025,0.0277
RE1,PHL_TRA_23WHEEL_LIQ,2026,0.0262
RE1,PHL_TRA_23WHEEL_LIQ,2027,0.0248
RE1,PHL_TRA_23WHEEL_LIQ,2028,0.0234
RE1,PHL_TRA_23WHEEL_LIQ,2029,0.022
RE1,PHL_TRA_23WHEEL_LIQ,2030,0.0206
RE1,PHL_TRA_23WHEEL_LIQ,2031,0.0191
RE1,PHL_TRA_23WHEEL_LIQ,2032,0.0177
RE1,PHL_TRA_23WHEEL_LIQ,2033,0.0162
RE1,PHL_TRA_23WHEEL_LIQ,2034,0.0148
RE1,PHL_TRA_23WHEEL_LIQ,2035,0.0133
RE1,PHL_TRA_23WHEEL_LIQ,2036,0.0119
RE1,PHL_TRA_23WHEEL_LIQ,2037,0.0104
RE1,PHL_TRA_23WHEEL_LIQ,2038,0.0089
RE1,PHL_TRA_23WHEEL_LIQ,2039,0.0074
RE1,PHL_TRA_23WHEEL_LIQ,2040,0.0059
RE1,PHL_TRA_23WHEEL_LIQ,2041,0.0057
RE1,PHL_TRA_23WHEEL_LIQ,2042,0.0055
RE1,PHL_TRA_23WHEEL_LIQ,2043,0.0053
RE1,PHL_TRA_23WHEEL_LIQ,2044,0.0051
RE1,PHL_TRA_23WHEEL_LIQ,2045,0.0049
RE1,PHL_TRA_23WHEEL_LIQ,2046,0.0046
RE1,PHL_TRA_23WHEEL_LIQ,2047,0.0044
RE1,PHL_TRA_23WHEEL_LIQ,2048,0.0042
RE1,PHL_TRA_23WHEEL_LIQ,2049,0.004
RE1,PHL_TRA_23WHEEL_LIQ,2050,0.0041
RE1,PHL_TRA_23WHEEL_LIQ,2051,0.0041
RE1,PHL_TRA_23WHEEL_LIQ,2052,0.0042
RE1,PHL_TRA_23WHEEL_LIQ,2053,0.005
RE1,PHL_TRA_23WHEEL_ELE,2020,0.0
RE1,PHL_TRA_23WHEEL_ELE,2021,0.0
RE1,PHL_TRA_23WHEEL_ELE,2022,0.0
RE1,PHL_TRA_23WHEEL_ELE,2023,0.0
RE1,PHL_TRA_23WHEEL_ELE,2024,0.0
RE1,PHL_TRA_23WHEEL_ELE,2025,0.0
RE1,PHL_TRA_23WHEEL_ELE,2026,0.0018
RE1,PHL_TRA_23WHEEL_ELE,2027,0.0035
RE1,PHL_TRA_23WHEEL_ELE,2028,0.0053
RE1,PHL_TRA_23WHEEL_ELE,2029,0.0071
RE1,PHL_TRA_23WHEEL_ELE,2030,0.0089
RE1,PHL_TRA_23WHEEL_ELE,2031,0.0106
RE1,PHL_TRA_23WHEEL_ELE,2032,0.0124
RE1,PHL_TRA_23WHEEL_ELE,2033,0.0142
RE1,PHL_TRA_23WHEEL_ELE,2034,0.016
RE1,PHL_TRA_23WHEEL_ELE,2035,0.0177
RE1,PHL_TRA_23WHEEL_ELE,2036,0.0195
RE1,PHL_TRA_23WHEEL_ELE,2037,0.0213
RE1,PHL_TRA_23WHEEL_ELE,2038,0.0231
RE1,PHL_TRA_23WHEEL_ELE,2039,0.0248
RE1,PHL_TRA_23WHEEL_ELE,2040,0.0266
RE1,PHL_TRA_23WHEEL_ELE,2041,0.0271
RE1,PHL_TRA_23WHEEL_ELE,2042,0.0276
RE1,PHL_TRA_23WHEEL_ELE,2043,0.028
RE1,PHL_TRA_23WHEEL_ELE,2044,0.0285
RE1,PHL_TRA_23WHEEL_ELE,2045,0.029
RE1,PHL_TRA_23WHEEL_ELE,2046,0.0294
RE1,PHL_TRA_23WHEEL_ELE,2047,0.0299
RE1,PHL_TRA_23WHEEL_ELE,2048,0.0304
RE1,PHL_TRA_23WHEEL_ELE,2049,0.0308
RE1,PHL_TRA_23WHEEL_ELE,2050,0.0309
RE1,PHL_TRA_23WHEEL_ELE,2051,0.0311
RE1,PHL_TRA_23WHEEL_ELE,2052,0.0312
RE1,PHL_TRA_23WHEEL_ELE,2053,0.0306
RE1,PHL_POW_TD_TRA,2020,0.0
RE1,PHL_POW_TD_TRA,2021,0.0
RE1,PHL_POW_TD_TRA,2022,0.0
RE1,PHL_POW_TD_TRA,2023,0.0
RE1,PHL_POW_TD_TRA,2024,0.0
RE1,PHL_POW_TD_TRA,2025,0.0
RE1,PHL_POW_TD_TRA,2026,0.0003
RE1,PHL_POW_TD_TRA,2027,0.0005
RE1,PHL_POW_TD_TRA,2028,0.0007
RE1,PHL_POW_TD_TRA,2029,0.0009
RE1,PHL_POW_TD_TRA,2030,0.0011
RE1,PHL_POW_TD_TRA,2031,0.0014
RE1,PHL_POW_TD_TRA,2032,0.0016
RE1,PHL_POW_TD_TRA,2033,0.0018
RE1,PHL_POW_TD_TRA,2034,0.002
RE1,PHL_POW_TD_TRA,2035,0.0023
RE1,PHL_POW_TD_TRA,2036,0.0025
RE1,PHL_POW_TD_TRA,2037,0.0027
RE1,PHL_POW_TD_TRA,2038,0.0029
RE1,PHL_POW_TD_TRA,2039,0.0032
RE1,PHL_POW_TD_TRA,2040,0.0034
RE1,PHL_POW_TD_TRA,2041,0.0034
RE1,PHL_POW_TD_TRA,2042,0.0035
RE1,PHL_POW_TD_TRA,2043,0.0035
RE1,PHL_POW_TD_TRA,2044,0.0036
RE1,PHL_POW_TD_TRA,2045,0.0037
RE1,PHL_POW_TD_TRA,2046,0.0037
RE1,PHL_POW_TD_TRA,2047,0.0038
RE1,PHL_POW_TD_TRA,2048,0.0038
RE1,PHL_POW_TD_TRA,2049,0.0039
RE1,PHL_POW_TD_TRA,2050,0.004
RE1,PHL_POW_TD_TRA,2051,0.0041
RE1,PHL_POW_TD_TRA,2052,0.0043
RE1,PHL_POW_TD_TRA,2053,0.0045
RE1,PHL_SER_UNIT,2020,0.006
RE1,PHL_SER_UNIT,2021,0.0064
RE1,PHL_SER_UNIT,2022,0.0069
RE1,PHL_SER_UNIT,2023,0.0074
RE1,PHL_SER_UNIT,2024,0.0079
RE1,PHL_SER_UNIT,2025,0.0084
RE1,PHL_SER_UNIT,2026,0.009
RE1,PHL_SER_UNIT,2027,0.0096
RE1,PHL_SER_UNIT,2028,0.0102
RE1,PHL_SER_UNIT,2029,0.0108
RE1,PHL_SER_UNIT,2030,0.0114
RE1,PHL_SER_UNIT,2031,0.0122
RE1,PHL_SER_UNIT,2032,0.013
RE1,PHL_SER_UNIT,2033,0.0137
RE1,PHL_SER_UNIT,2034,0.0145
RE1,PHL_SER_UNIT,2035,0.0153
RE1,PHL_SER_UNIT,2036,0.0162
RE1,PHL_SER_UNIT,2037,0.0172
RE1,PHL_SER_UNIT,2038,0.0182
RE1,PHL_SER_UNIT,2039,0.0192
RE1,PHL_SER_UNIT,2040,0.0202
RE1,PHL_SER_UNIT,2041,0.0213
RE1,PHL_SER_UNIT,2042,0.0225
RE1,PHL_SER_UNIT,2043,0.0237
RE1,PHL_SER_UNIT,2044,0.0249
RE1,PHL_SER_UNIT,2045,0.0261
RE1,PHL_SER_UNIT,2046,0.0274
RE1,PHL_SER_UNIT,2047,0.0287
RE1,PHL_SER_UNIT,2048,0.03
RE1,PHL_SER_UNIT,2049,0.0313
RE1,PHL_SER_UNIT,2050,0.0326
RE1,PHL_SER_UNIT,2051,0.034
RE1,PHL_SER_UNIT,2052,0.0353
RE1,PHL_SER_UNIT,2053,0.0366
RE1,PHL_SER_HEAT_RES,2020,0.0015
RE1,PHL_SER_HEAT_RES,2021,0.0
RE1,PHL_SER_HEAT_RES,2022,0.0
RE1,PHL_SER_HEAT_RES,2023,0.0
RE1,PHL_SER_HEAT_RES,2024,0.0
RE1,PHL_SER_HEAT_RES,2025,0.0
RE1,PHL_SER_HEAT_RES,2026,0.0
RE1,PHL_SER_HEAT_RES,2027,0.0
RE1,PHL_SER_HEAT_RES,2028,0.0
RE1,PHL_SER_HEAT_RES,2029,0.0
RE1,PHL_SER_HEAT_RES,2030,0.0
RE1,PHL_SER_HEAT_RES,2031,0.0
RE1,PHL_SER_HEAT_RES,2032,0.0
RE1,PHL_SER_HEAT_RES,2033,0.0
RE1,PHL_SER_HEAT_RES,2034,0.0
RE1,PHL_SER_HEAT_RES,2035,0.0
RE1,PHL_SER_HEAT_RES,2036,0.0
RE1,PHL_SER_HEAT_RES,2037,0.0
RE1,PHL_SER_HEAT_RES,2038,0.0
RE1,PHL_SER_HEAT_RES,2039,0.0
RE1,PHL_SER_HEAT_RES,2040,0.0
RE1,PHL_SER_HEAT_RES,2041,0.0
RE1,PHL_SER_HEAT_RES,2042,0.0
RE1,PHL_SER_HEAT_RES,2043,0.0
RE1,PHL_SER_HEAT_RES,2044,0.0
RE1,PHL_SER_HEAT_RES,2045,0.0
RE1,PHL_SER_HEAT_RES,2046,0.0
RE1,PHL_SER_HEAT_RES,2047,0.0
RE1,PHL_SER_HEAT_RES,2048,0.0
RE1,PHL_SER_HEAT_RES,2049,0.0
RE1,PHL_SER_HEAT_RES,2050,0.0
RE1,PHL_SER_HEAT_RES,2051,0.0
RE1,PHL_SER_HEAT_RES,2052,0.0
RE1,PHL_SER_HEAT_RES,2053,0.0
RE1,PHL_SER_HEAT_OIL,2020,0.0086
RE1,PHL_SER_HEAT_OIL,2021,0.0096
RE1,PHL_SER_HEAT_OIL,2022,0.0093
RE1,PHL_SER_HEAT_OIL,2023,0.0096
RE1,PHL_SER_HEAT_OIL,2024,0.0092
RE1,PHL_SER_HEAT_OIL,2025,0.0095
RE1,PHL_SER_HEAT_OIL,2026,0.0092
RE1,PHL_SER_HEAT_OIL,2027,0.009
RE1,PHL_SER_HEAT_OIL,2028,0.009
RE1,PHL_SER_HEAT_OIL,2029,0.0083
RE1,PHL_SER_HEAT_OIL,2030,0.0082
RE1,PHL_SER_HEAT_OIL,2031,0.0082
RE1,PHL_SER_HEAT_OIL,2032,0.0062
RE1,PHL_SER_HEAT_OIL,2033,0.0021
RE1,PHL_SER_HEAT_OIL,2034,0.0011
RE1,PHL_SER_HEAT_OIL,2035,0.0
RE1,PHL_SER_HEAT_OIL,2036,0.0
RE1,PHL_SER_HEAT_OIL,2037,0.0
RE1,PHL_SER_HEAT_OIL,2038,0.0
RE1,PHL_SER_HEAT_OIL,2039,0.0
RE1,PHL_SER_HEAT_OIL,2040,0.0
RE1,PHL_SER_HEAT_OIL,2041,0.0
RE1,PHL_SER_HEAT_OIL,2042,0.0
RE1,PHL_SER_HEAT_OIL,2043,0.0
RE1,PHL_SER_HEAT_OIL,2044,0.0
RE1,PHL_SER_HEAT_OIL,2045,0.0
RE1,PHL_SER_HEAT_OIL,2046,0.0
RE1,PHL_SER_HEAT_OIL,2047,0.0
RE1,PHL_SER_HEAT_OIL,2048,-0.0
RE1,PHL_SER_HEAT_OIL,2049,0.0
RE1,PHL_SER_HEAT_OIL,2050,-0.0
RE1,PHL_SER_HEAT_OIL,2051,-0.0
RE1,PHL_SER_HEAT_OIL,2052,0.0
RE1,PHL_SER_HEAT_OIL,2053,-0.0
RE1,PHL_SER_HEAT_ELE,2020,0.0
RE1,PHL_SER_HEAT_ELE,2021,0.0
RE1,PHL_SER_HEAT_ELE,2022,0.0
RE1,PHL_SER_HEAT_ELE,2023,0.0
RE1,PHL_SER_HEAT_ELE,2024,0.0
RE1,PHL_SER_HEAT_ELE,2025,0.0
RE1,PHL_SER_HEAT_ELE,2026,0.0
RE1,PHL_SER_HEAT_ELE,2027,0.0
RE1,PHL_SER_HEAT_ELE,2028,0.0
RE1,PHL_SER_HEAT_ELE,2029,0.0
RE1,PHL_SER_HEAT_ELE,2030,0.0
RE1,PHL_SER_HEAT_ELE,2031,0.0
RE1,PHL_SER_HEAT_ELE,2032,0.0
RE1,PHL_SER_HEAT_ELE,2033,0.0
RE1,PHL_SER_HEAT_ELE,2034,0.0
RE1,PHL_SER_HEAT_ELE,2035,0.0
RE1,PHL_SER_HEAT_ELE,2036,0.0
RE1,PHL_SER_HEAT_ELE,2037,0.0
RE1,PHL_SER_HEAT_ELE,2038,0.0
RE1,PHL_SER_HEAT_ELE,2039,0.0
RE1,PHL_SER_HEAT_ELE,2040,0.0
RE1,PHL_SER_HEAT_ELE,2041,0.0
RE1,PHL_SER_HEAT_ELE,2042,0.0
RE1,PHL_SER_HEAT_ELE,2043,0.0
RE1,PHL_SER_HEAT_ELE,2044,0.0
RE1,PHL_SER_HEAT_ELE,2045,0.0
RE1,PHL_SER_HEAT_ELE,2046,0.0
RE1,PHL_SER_HEAT_ELE,2047,0.0
RE1,PHL_SER_HEAT_ELE,2048,0.0
RE1,PHL_SER_HEAT_ELE,2049,0.0
RE1,PHL_SER_HEAT_ELE,2050,0.0
RE1,PHL_SER_HEAT_ELE,2051,0.0
RE1,PHL_SER_HEAT_ELE,2052,0.0
RE1,PHL_SER_HEAT_ELE,2053,0.0
RE1,PHL_SER_HEAT_NG,2020,0.0
RE1,PHL_SER_HEAT_NG,2021,0.0014
RE1,PHL_SER_HEAT_NG,2022,0.002
RE1,PHL_SER_HEAT_NG,2023,0.0018
RE1,PHL_SER_HEAT_NG,2024,0.0025
RE1,PHL_SER_HEAT_NG,2025,0.0022
RE1,PHL_SER_HEAT_NG,2026,0.0027
RE1,PHL_SER_HEAT_NG,2027,0.0031
RE1,PHL_SER_HEAT_NG,2028,0.0033
RE1,PHL_SER_HEAT_NG,2029,0.0043
RE1,PHL_SER_HEAT_NG,2030,0.0045
RE1,PHL_SER_HEAT_NG,2031,0.0047
RE1,PHL_SER_HEAT_NG,2032,0.0069
RE1,PHL_SER_HEAT_NG,2033,0.0111
RE1,PHL_SER_HEAT_NG,2034,0.0123
RE1,PHL_SER_HEAT_NG,2035,0.0135
RE1,PHL_SER_HEAT_NG,2036,0.014
RE1,PHL_SER_HEAT_NG,2037,0.0144
RE1,PHL_SER_HEAT_NG,2038,0.0149
RE1,PHL_SER_HEAT_NG,2039,0.0153
RE1,PHL_SER_HEAT_NG,2040,0.0158
RE1,PHL_SER_HEAT_NG,2041,0.0165
RE1,PHL_SER_HEAT_NG,2042,0.0172
RE1,PHL_SER_HEAT_NG,2043,0.018
RE1,PHL_SER_HEAT_NG,2044,0.0187
RE1,PHL_SER_HEAT_NG,2045,0.0194
RE1,PHL_SER_HEAT_NG,2046,0.0204
RE1,PHL_SER_HEAT_NG,2047,0.0213
RE1,PHL_SER_HEAT_NG,2048,0.0222
RE1,PHL_SER_HEAT_NG,2049,0.0231
RE1,PHL_SER_HEAT_NG,2050,0.024
RE1,PHL_SER_HEAT_NG,2051,0.0251
RE1,PHL_SER_HEAT_NG,2052,0.0262
RE1,PHL_SER_HEAT_NG,2053,0.0274
RE1,PHL_SER_HEAT_COAL,2020,0.0
RE1,PHL_SER_HEAT_COAL,2021,0.0
RE1,PHL_SER_HEAT_COAL,2022,0.0
RE1,PHL_SER_HEAT_COAL,2023,0.0
RE1,PHL_SER_HEAT_COAL,2024,0.0
RE1,PHL_SER_HEAT_COAL,2025,0.0
RE1,PHL_SER_HEAT_COAL,2026,0.0
RE1,PHL_SER_HEAT_COAL,2027,0.0
RE1,PHL_SER_HEAT_COAL,2028,0.0
RE1,PHL_SER_HEAT_COAL,2029,0.0
RE1,PHL_SER_HEAT_COAL,2030,0.0
RE1,PHL_SER_HEAT_COAL,2031,0.0
RE1,PHL_SER_HEAT_COAL,2032,0.0
RE1,PHL_SER_HEAT_COAL,2033,0.0
RE1,PHL_SER_HEAT_COAL,2034,0.0
RE1,PHL_SER_HEAT_COAL,2035,0.0
RE1,PHL_SER_HEAT_COAL,2036,0.0
RE1,PHL_SER_HEAT_COAL,2037,0.0
RE1,PHL_SER_HEAT_COAL,2038,0.0
RE1,PHL_SER_HEAT_COAL,2039,0.0
RE1,PHL_SER_HEAT_COAL,2040,0.0
RE1,PHL_SER_HEAT_COAL,2041,0.0
RE1,PHL_SER_HEAT_COAL,2042,0.0
RE1,PHL_SER_HEAT_COAL,2043,0.0
RE1,PHL_SER_HEAT_COAL,2044,0.0
RE1,PHL_SER_HEAT_COAL,2045,0.0
RE1,PHL_SER_HEAT_COAL,2046,0.0
RE1,PHL_SER_HEAT_COAL,2047,0.0
RE1,PHL_SER_HEAT_COAL,2048,0.0
RE1,PHL_SER_HEAT_COAL,2049,0.0
RE1,PHL_SER_HEAT_COAL,2050,0.0
RE1,PHL_SER_HEAT_COAL,2051,0.0
RE1,PHL_SER_HEAT_COAL,2052,0.0
RE1,PHL_SER_HEAT_COAL,2053,0.0
RE1,PHL_SER_HEAT_BIOM,2020,0.0011
RE1,PHL_SER_HEAT_BIOM,2021,0.0003
RE1,PHL_SER_HEAT_BIOM,2022,0.0002
RE1,PHL_SER_HEAT_BIOM,2023,0.0003
RE1,PHL_SER_HEAT_BIOM,2024,0.0001
RE1,PHL_SER_HEAT_BIOM,2025,0.0002
RE1,PHL_SER_HEAT_BIOM,2026,0.0002
RE1,PHL_SER_HEAT_BIOM,2027,0.0001
RE1,PHL_SER_HEAT_BIOM,2028,0.0001
RE1,PHL_SER_HEAT_BIOM,2029,-0.0
RE1,PHL_SER_HEAT_BIOM,2030,0.0
RE1,PHL_SER_HEAT_BIOM,2031,0.0
RE1,PHL_SER_HEAT_BIOM,2032,0.0
RE1,PHL_SER_HEAT_BIOM,2033,0.0
RE1,PHL_SER_HEAT_BIOM,2034,0.0
RE1,PHL_SER_HEAT_BIOM,2035,0.0
RE1,PHL_SER_HEAT_BIOM,2036,0.0
RE1,PHL_SER_HEAT_BIOM,2037,0.0
RE1,PHL_SER_HEAT_BIOM,2038,-0.0
RE1,PHL_SER_HEAT_BIOM,2039,0.0
RE1,PHL_SER_HEAT_BIOM,2040,0.0
